#K-Path    Energy     s     py     pz     px    dxy    dyz    dz2    dxz  x2-y2    tot
#Band-index    1
   0.748   -23.679  0.000  0.000  0.000  0.000  0.207  0.207  0.187  0.172  0.211  0.984
   0.758   -23.679  0.000  0.000  0.000  0.000  0.207  0.207  0.187  0.173  0.211  0.984
   0.769   -23.679  0.000  0.000  0.000  0.000  0.203  0.202  0.192  0.181  0.206  0.984
   0.769   -23.679  0.000  0.000  0.000  0.000  0.181  0.202  0.213  0.202  0.185  0.984
   0.801   -23.679  0.000  0.000  0.000  0.000  0.202  0.192  0.192  0.192  0.206  0.984
   0.832   -23.679  0.000  0.000  0.000  0.000  0.185  0.200  0.209  0.200  0.189  0.984
   0.864   -23.679  0.000  0.000  0.000  0.000  0.172  0.207  0.223  0.207  0.175  0.984
   0.896   -23.679  0.000  0.000  0.000  0.000  0.171  0.208  0.224  0.208  0.174  0.984
   0.928   -23.679  0.000  0.000  0.000  0.000  0.170  0.208  0.225  0.208  0.173  0.984
   0.959   -23.679  0.000  0.000  0.000  0.000  0.164  0.211  0.231  0.211  0.167  0.984
   0.991   -23.679  0.000  0.000  0.000  0.000  0.163  0.211  0.232  0.211  0.166  0.984
   1.023   -23.679  0.000  0.000  0.000  0.000  0.174  0.206  0.221  0.206  0.177  0.984
   1.054   -23.679  0.000  0.000  0.000  0.000  0.186  0.200  0.209  0.200  0.189  0.984
   1.086   -23.679  0.000  0.000  0.000  0.000  0.180  0.203  0.215  0.203  0.183  0.984
   1.118   -23.679  0.000  0.000  0.000  0.000  0.191  0.198  0.204  0.198  0.194  0.984
   1.150   -23.679  0.000  0.000  0.000  0.000  0.198  0.194  0.197  0.194  0.201  0.984
   1.181   -23.679  0.000  0.000  0.000  0.000  0.199  0.193  0.195  0.193  0.203  0.984
   1.213   -23.679  0.000  0.000  0.000  0.000  0.184  0.201  0.211  0.201  0.187  0.984
   1.245   -23.679  0.000  0.000  0.000  0.000  0.186  0.200  0.209  0.200  0.189  0.984
   1.276   -23.679  0.000  0.000  0.000  0.000  0.207  0.189  0.187  0.189  0.211  0.984
   1.308   -23.679  0.000  0.000  0.000  0.000  0.201  0.193  0.193  0.192  0.205  0.984
   1.340   -23.679  0.000  0.000  0.000  0.000  0.210  0.188  0.184  0.188  0.213  0.984
   1.372   -23.679  0.000  0.000  0.000  0.000  0.195  0.195  0.199  0.195  0.199  0.984
   1.372   -23.679  0.000  0.000  0.000  0.000  0.195  0.196  0.199  0.195  0.199  0.984
   1.397   -23.679  0.000  0.000  0.000  0.000  0.195  0.196  0.199  0.195  0.199  0.984
   1.423   -23.679  0.000  0.000  0.000  0.000  0.195  0.195  0.199  0.195  0.199  0.984
   1.449   -23.679  0.000  0.000  0.000  0.000  0.195  0.195  0.199  0.195  0.199  0.984
   1.475   -23.679  0.000  0.000  0.000  0.000  0.195  0.195  0.199  0.195  0.199  0.984
   1.501   -23.679  0.000  0.000  0.000  0.000  0.195  0.195  0.199  0.195  0.199  0.984
   1.527   -23.679  0.000  0.000  0.000  0.000  0.195  0.195  0.199  0.195  0.199  0.984
   1.553   -23.679  0.000  0.000  0.000  0.000  0.195  0.195  0.199  0.195  0.199  0.984
   1.579   -23.679  0.000  0.000  0.000  0.000  0.195  0.195  0.199  0.195  0.199  0.984
   1.605   -23.679  0.000  0.000  0.000  0.000  0.195  0.195  0.199  0.195  0.199  0.984
   1.630   -23.679  0.000  0.000  0.000  0.000  0.195  0.195  0.199  0.195  0.199  0.984
   1.656   -23.679  0.000  0.000  0.000  0.000  0.195  0.195  0.199  0.195  0.199  0.984
   1.682   -23.679  0.000  0.000  0.000  0.000  0.195  0.195  0.199  0.195  0.199  0.984
   1.708   -23.679  0.000  0.000  0.000  0.000  0.195  0.195  0.199  0.195  0.199  0.984
   1.734   -23.679  0.000  0.000  0.000  0.000  0.195  0.195  0.199  0.195  0.199  0.984
   1.760   -23.679  0.000  0.000  0.000  0.000  0.195  0.195  0.199  0.195  0.199  0.984
   1.786   -23.679  0.000  0.000  0.000  0.000  0.195  0.195  0.199  0.195  0.199  0.984
   1.812   -23.679  0.000  0.000  0.000  0.000  0.195  0.195  0.199  0.195  0.199  0.984
   1.838   -23.679  0.000  0.000  0.000  0.000  0.195  0.195  0.199  0.195  0.199  0.984
   1.864   -23.679  0.000  0.000  0.000  0.000  0.195  0.195  0.199  0.195  0.199  0.984
   1.864   -23.679  0.000  0.000  0.000  0.000  0.195  0.195  0.199  0.195  0.199  0.984
   1.885   -23.679  0.000  0.000  0.000  0.000  0.192  0.202  0.202  0.192  0.195  0.984
   1.906   -23.679  0.000  0.000  0.000  0.000  0.198  0.190  0.196  0.198  0.202  0.984
   1.927   -23.679  0.000  0.000  0.000  0.000  0.197  0.191  0.197  0.197  0.201  0.984
   1.948   -23.679  0.000  0.000  0.000  0.000  0.196  0.193  0.198  0.196  0.200  0.984
   1.969   -23.679  0.000  0.000  0.000  0.000  0.206  0.173  0.188  0.206  0.210  0.984
   1.990   -23.679  0.000  0.000  0.000  0.000  0.204  0.179  0.190  0.204  0.208  0.984
   2.012   -23.679  0.000  0.000  0.000  0.000  0.205  0.176  0.189  0.205  0.209  0.984
   2.033   -23.679  0.000  0.000  0.000  0.000  0.210  0.167  0.184  0.210  0.214  0.984
   2.054   -23.679  0.000  0.000  0.000  0.000  0.200  0.187  0.195  0.200  0.203  0.984
   2.075   -23.679  0.000  0.000  0.000  0.000  0.194  0.198  0.200  0.194  0.197  0.984
   2.096   -23.679  0.000  0.000  0.000  0.000  0.190  0.206  0.205  0.190  0.193  0.984
   2.117   -23.679  0.000  0.000  0.000  0.000  0.187  0.212  0.207  0.187  0.191  0.984
   2.138   -23.679  0.000  0.000  0.000  0.000  0.187  0.212  0.207  0.187  0.191  0.984
   2.160   -23.679  0.000  0.000  0.000  0.000  0.191  0.205  0.204  0.191  0.194  0.984
   2.181   -23.679  0.000  0.000  0.000  0.000  0.193  0.200  0.201  0.193  0.196  0.984
   2.202   -23.679  0.000  0.000  0.000  0.000  0.193  0.200  0.201  0.193  0.197  0.984
   2.223   -23.679  0.000  0.000  0.000  0.000  0.196  0.194  0.198  0.196  0.199  0.984
   2.244   -23.679  0.000  0.000  0.000  0.000  0.194  0.197  0.200  0.194  0.198  0.984
   2.265   -23.679  0.000  0.000  0.000  0.000  0.196  0.195  0.199  0.196  0.199  0.984
   2.265   -23.679  0.000  0.000  0.000  0.000  0.196  0.195  0.199  0.196  0.199  0.984
   2.280   -23.679  0.000  0.000  0.000  0.000  0.203  0.184  0.191  0.199  0.206  0.984
   2.295   -23.679  0.000  0.000  0.000  0.000  0.195  0.199  0.200  0.193  0.198  0.984
   2.310   -23.679  0.000  0.000  0.000  0.000  0.192  0.197  0.203  0.198  0.195  0.984
   2.325   -23.679  0.000  0.000  0.000  0.000  0.192  0.197  0.202  0.197  0.195  0.984
   2.340   -23.679  0.000  0.000  0.000  0.000  0.194  0.198  0.200  0.194  0.198  0.984
   2.355   -23.679  0.000  0.000  0.000  0.000  0.198  0.201  0.196  0.187  0.202  0.984
   2.370   -23.679  0.000  0.000  0.000  0.000  0.190  0.212  0.204  0.184  0.193  0.984
   2.385   -23.679  0.000  0.000  0.000  0.000  0.192  0.209  0.203  0.186  0.195  0.984
   2.400   -23.679  0.000  0.000  0.000  0.000  0.200  0.206  0.194  0.180  0.204  0.984
   2.415   -23.679  0.000  0.000  0.000  0.000  0.201  0.206  0.194  0.180  0.204  0.984
   2.430   -23.679  0.000  0.000  0.000  0.000  0.194  0.213  0.200  0.179  0.198  0.984
   2.445   -23.679  0.000  0.000  0.000  0.000  0.200  0.214  0.195  0.172  0.203  0.984
   2.460   -23.679  0.000  0.000  0.000  0.000  0.207  0.212  0.187  0.168  0.211  0.984
   2.475   -23.679  0.000  0.000  0.000  0.000  0.206  0.224  0.188  0.156  0.210  0.984
   2.490   -23.679  0.000  0.000  0.000  0.000  0.200  0.232  0.194  0.154  0.204  0.984
   2.504   -23.679  0.000  0.000  0.000  0.000  0.205  0.224  0.189  0.157  0.209  0.984
   2.519   -23.679  0.000  0.000  0.000  0.000  0.205  0.224  0.189  0.157  0.209  0.984
   2.534   -23.679  0.000  0.000  0.000  0.000  0.211  0.225  0.183  0.150  0.215  0.984
   2.549   -23.679  0.000  0.000  0.000  0.000  0.209  0.209  0.185  0.169  0.212  0.984
#Band-index    4
   2.549   -23.679  0.000  0.000  0.000  0.000  0.209  0.209  0.185  0.169  0.212  0.984
   2.534   -23.679  0.000  0.000  0.000  0.000  0.211  0.225  0.183  0.150  0.215  0.984
   2.519   -23.679  0.000  0.000  0.000  0.000  0.205  0.224  0.189  0.157  0.209  0.984
   2.504   -23.679  0.000  0.000  0.000  0.000  0.205  0.224  0.189  0.157  0.209  0.984
   2.490   -23.679  0.000  0.000  0.000  0.000  0.200  0.232  0.194  0.154  0.204  0.984
   2.475   -23.679  0.000  0.000  0.000  0.000  0.206  0.224  0.188  0.156  0.210  0.984
   2.460   -23.679  0.000  0.000  0.000  0.000  0.207  0.212  0.188  0.168  0.210  0.984
   2.445   -23.679  0.000  0.000  0.000  0.000  0.199  0.214  0.195  0.172  0.203  0.984
   2.430   -23.679  0.000  0.000  0.000  0.000  0.194  0.213  0.200  0.179  0.198  0.984
   2.415   -23.679  0.000  0.000  0.000  0.000  0.201  0.206  0.194  0.179  0.204  0.984
   2.400   -23.679  0.000  0.000  0.000  0.000  0.200  0.205  0.194  0.180  0.204  0.984
   2.385   -23.679  0.000  0.000  0.000  0.000  0.192  0.209  0.203  0.186  0.195  0.984
   2.370   -23.679  0.000  0.000  0.000  0.000  0.190  0.212  0.205  0.184  0.193  0.984
   2.355   -23.679  0.000  0.000  0.000  0.000  0.198  0.201  0.196  0.187  0.202  0.984
   2.340   -23.679  0.000  0.000  0.000  0.000  0.194  0.198  0.200  0.194  0.197  0.984
   2.325   -23.679  0.000  0.000  0.000  0.000  0.192  0.197  0.202  0.197  0.195  0.984
   2.310   -23.679  0.000  0.000  0.000  0.000  0.192  0.197  0.203  0.198  0.195  0.984
   2.295   -23.679  0.000  0.000  0.000  0.000  0.195  0.199  0.200  0.193  0.198  0.984
   2.280   -23.679  0.000  0.000  0.000  0.000  0.203  0.185  0.192  0.199  0.206  0.984
   2.265   -23.679  0.000  0.000  0.000  0.000  0.196  0.195  0.199  0.196  0.199  0.984
   2.265   -23.679  0.000  0.000  0.000  0.000  0.195  0.195  0.199  0.196  0.199  0.984
   2.244   -23.679  0.000  0.000  0.000  0.000  0.195  0.197  0.200  0.194  0.198  0.984
   2.223   -23.679  0.000  0.000  0.000  0.000  0.196  0.194  0.198  0.196  0.199  0.984
   2.202   -23.679  0.000  0.000  0.000  0.000  0.193  0.200  0.201  0.193  0.196  0.984
   2.181   -23.679  0.000  0.000  0.000  0.000  0.193  0.200  0.201  0.193  0.196  0.984
   2.160   -23.679  0.000  0.000  0.000  0.000  0.191  0.205  0.204  0.191  0.194  0.984
   2.138   -23.679  0.000  0.000  0.000  0.000  0.187  0.212  0.207  0.187  0.191  0.984
   2.117   -23.679  0.000  0.000  0.000  0.000  0.187  0.212  0.208  0.187  0.190  0.984
   2.096   -23.679  0.000  0.000  0.000  0.000  0.190  0.206  0.204  0.190  0.194  0.984
   2.075   -23.679  0.000  0.000  0.000  0.000  0.194  0.198  0.200  0.194  0.197  0.984
   2.054   -23.679  0.000  0.000  0.000  0.000  0.200  0.187  0.195  0.200  0.203  0.984
   2.033   -23.679  0.000  0.000  0.000  0.000  0.210  0.167  0.184  0.209  0.213  0.984
   2.012   -23.679  0.000  0.000  0.000  0.000  0.205  0.176  0.189  0.205  0.209  0.984
   1.990   -23.679  0.000  0.000  0.000  0.000  0.204  0.179  0.190  0.204  0.208  0.984
   1.969   -23.679  0.000  0.000  0.000  0.000  0.207  0.173  0.188  0.206  0.210  0.984
   1.948   -23.679  0.000  0.000  0.000  0.000  0.196  0.193  0.198  0.196  0.200  0.984
   1.927   -23.679  0.000  0.000  0.000  0.000  0.197  0.192  0.197  0.197  0.201  0.984
   1.906   -23.679  0.000  0.000  0.000  0.000  0.198  0.190  0.196  0.198  0.202  0.984
   1.885   -23.679  0.000  0.000  0.000  0.000  0.192  0.202  0.202  0.192  0.196  0.984
   1.864   -23.679  0.000  0.000  0.000  0.000  0.195  0.196  0.199  0.195  0.199  0.984
   1.864   -23.679  0.000  0.000  0.000  0.000  0.195  0.195  0.199  0.195  0.199  0.984
   1.838   -23.679  0.000  0.000  0.000  0.000  0.195  0.195  0.199  0.195  0.199  0.984
   1.812   -23.679  0.000  0.000  0.000  0.000  0.195  0.195  0.199  0.195  0.199  0.984
   1.786   -23.679  0.000  0.000  0.000  0.000  0.195  0.195  0.199  0.195  0.199  0.984
   1.760   -23.679  0.000  0.000  0.000  0.000  0.196  0.195  0.199  0.195  0.199  0.984
   1.734   -23.679  0.000  0.000  0.000  0.000  0.195  0.195  0.199  0.195  0.199  0.984
   1.708   -23.679  0.000  0.000  0.000  0.000  0.195  0.195  0.199  0.195  0.199  0.984
   1.682   -23.679  0.000  0.000  0.000  0.000  0.196  0.195  0.198  0.195  0.200  0.984
   1.656   -23.679  0.000  0.000  0.000  0.000  0.195  0.195  0.199  0.195  0.199  0.984
   1.630   -23.679  0.000  0.000  0.000  0.000  0.195  0.195  0.199  0.195  0.199  0.984
   1.605   -23.679  0.000  0.000  0.000  0.000  0.196  0.195  0.199  0.195  0.199  0.984
   1.579   -23.679  0.000  0.000  0.000  0.000  0.195  0.195  0.199  0.195  0.199  0.984
   1.553   -23.679  0.000  0.000  0.000  0.000  0.195  0.195  0.199  0.195  0.199  0.984
   1.527   -23.679  0.000  0.000  0.000  0.000  0.195  0.195  0.199  0.195  0.199  0.984
   1.501   -23.679  0.000  0.000  0.000  0.000  0.195  0.195  0.199  0.196  0.199  0.984
   1.475   -23.679  0.000  0.000  0.000  0.000  0.195  0.195  0.199  0.195  0.199  0.984
   1.449   -23.679  0.000  0.000  0.000  0.000  0.195  0.195  0.199  0.195  0.199  0.984
   1.423   -23.679  0.000  0.000  0.000  0.000  0.196  0.195  0.199  0.195  0.199  0.984
   1.397   -23.679  0.000  0.000  0.000  0.000  0.195  0.195  0.199  0.196  0.198  0.984
   1.372   -23.679  0.000  0.000  0.000  0.000  0.195  0.195  0.199  0.196  0.199  0.984
   1.372   -23.679  0.000  0.000  0.000  0.000  0.195  0.195  0.199  0.195  0.199  0.984
   1.340   -23.679  0.000  0.000  0.000  0.000  0.210  0.188  0.184  0.188  0.213  0.984
   1.308   -23.679  0.000  0.000  0.000  0.000  0.201  0.192  0.194  0.193  0.204  0.984
   1.276   -23.679  0.000  0.000  0.000  0.000  0.208  0.189  0.186  0.189  0.212  0.984
   1.245   -23.679  0.000  0.000  0.000  0.000  0.186  0.200  0.209  0.200  0.189  0.984
   1.213   -23.679  0.000  0.000  0.000  0.000  0.184  0.201  0.211  0.201  0.187  0.984
   1.181   -23.679  0.000  0.000  0.000  0.000  0.199  0.193  0.195  0.193  0.203  0.984
   1.150   -23.679  0.000  0.000  0.000  0.000  0.198  0.194  0.197  0.194  0.201  0.984
   1.118   -23.679  0.000  0.000  0.000  0.000  0.191  0.198  0.204  0.198  0.194  0.984
   1.086   -23.679  0.000  0.000  0.000  0.000  0.180  0.203  0.215  0.203  0.183  0.984
   1.054   -23.679  0.000  0.000  0.000  0.000  0.186  0.200  0.209  0.200  0.189  0.984
   1.023   -23.679  0.000  0.000  0.000  0.000  0.174  0.206  0.221  0.206  0.177  0.984
   0.991   -23.679  0.000  0.000  0.000  0.000  0.163  0.211  0.232  0.211  0.166  0.984
   0.959   -23.679  0.000  0.000  0.000  0.000  0.164  0.211  0.230  0.211  0.167  0.984
   0.928   -23.679  0.000  0.000  0.000  0.000  0.170  0.208  0.225  0.208  0.173  0.984
   0.896   -23.679  0.000  0.000  0.000  0.000  0.171  0.208  0.224  0.208  0.174  0.984
   0.864   -23.679  0.000  0.000  0.000  0.000  0.172  0.207  0.223  0.207  0.175  0.984
   0.832   -23.679  0.000  0.000  0.000  0.000  0.185  0.200  0.209  0.200  0.189  0.984
   0.801   -23.679  0.000  0.000  0.000  0.000  0.202  0.192  0.192  0.192  0.206  0.984
   0.769   -23.679  0.000  0.000  0.000  0.000  0.182  0.203  0.213  0.202  0.185  0.984
   0.769   -23.679  0.000  0.000  0.000  0.000  0.202  0.202  0.192  0.181  0.206  0.984
   0.758   -23.679  0.000  0.000  0.000  0.000  0.207  0.207  0.187  0.173  0.211  0.984
   0.748   -23.679  0.000  0.000  0.000  0.000  0.207  0.207  0.187  0.172  0.211  0.984
   0.737   -23.679  0.000  0.000  0.000  0.000  0.205  0.205  0.190  0.177  0.208  0.984
   0.727   -23.679  0.000  0.000  0.000  0.000  0.209  0.209  0.185  0.167  0.213  0.984
   0.716   -23.679  0.000  0.000  0.000  0.000  0.211  0.211  0.183  0.164  0.215  0.984
   0.706   -23.679  0.000  0.000  0.000  0.000  0.213  0.213  0.181  0.160  0.217  0.984
   0.695   -23.679  0.000  0.000  0.000  0.000  0.214  0.214  0.180  0.158  0.218  0.984
   0.684   -23.679  0.000  0.000  0.000  0.000  0.217  0.217  0.177  0.152  0.221  0.984
   0.674   -23.679  0.000  0.000  0.000  0.000  0.217  0.217  0.177  0.152  0.221  0.984
   0.663   -23.679  0.000  0.000  0.000  0.000  0.217  0.217  0.177  0.152  0.221  0.984
   0.653   -23.679  0.000  0.000  0.000  0.000  0.215  0.215  0.179  0.155  0.219  0.984
   0.642   -23.679  0.000  0.000  0.000  0.000  0.213  0.213  0.181  0.161  0.217  0.984
   0.632   -23.679  0.000  0.000  0.000  0.000  0.217  0.216  0.177  0.153  0.221  0.984
   0.621   -23.679  0.000  0.000  0.000  0.000  0.214  0.214  0.180  0.158  0.218  0.984
   0.610   -23.679  0.000  0.000  0.000  0.000  0.214  0.214  0.179  0.157  0.218  0.984
   0.600   -23.679  0.000  0.000  0.000  0.000  0.216  0.217  0.178  0.153  0.220  0.984
   0.589   -23.679  0.000  0.000  0.000  0.000  0.217  0.217  0.177  0.153  0.221  0.984
   0.579   -23.679  0.000  0.000  0.000  0.000  0.209  0.209  0.185  0.168  0.213  0.984
   0.568   -23.679  0.000  0.000  0.000  0.000  0.209  0.209  0.186  0.169  0.212  0.984
   0.568   -23.679  0.000  0.000  0.000  0.000  0.208  0.208  0.186  0.169  0.212  0.984
   0.538   -23.679  0.000  0.000  0.000  0.000  0.207  0.207  0.187  0.172  0.211  0.984
   0.508   -23.679  0.000  0.000  0.000  0.000  0.214  0.213  0.180  0.159  0.218  0.984
   0.478   -23.679  0.000  0.000  0.000  0.000  0.192  0.193  0.203  0.202  0.195  0.984
   0.449   -23.679  0.000  0.000  0.000  0.000  0.192  0.191  0.202  0.202  0.196  0.984
   0.419   -23.679  0.000  0.000  0.000  0.000  0.186  0.186  0.208  0.213  0.190  0.984
   0.389   -23.679  0.000  0.000  0.000  0.000  0.184  0.184  0.210  0.217  0.188  0.984
   0.359   -23.679  0.000  0.000  0.000  0.000  0.193  0.193  0.202  0.201  0.196  0.984
   0.329   -23.679  0.000  0.000  0.000  0.000  0.178  0.178  0.217  0.231  0.181  0.984
   0.299   -23.679  0.000  0.000  0.000  0.000  0.184  0.184  0.211  0.219  0.187  0.984
   0.269   -23.679  0.000  0.000  0.000  0.000  0.183  0.183  0.211  0.220  0.187  0.984
   0.239   -23.679  0.000  0.000  0.000  0.000  0.177  0.177  0.218  0.232  0.180  0.984
   0.209   -23.679  0.000  0.000  0.000  0.000  0.189  0.189  0.206  0.208  0.192  0.984
   0.179   -23.679  0.000  0.000  0.000  0.000  0.191  0.190  0.204  0.205  0.194  0.984
   0.150   -23.679  0.000  0.000  0.000  0.000  0.187  0.187  0.207  0.212  0.191  0.984
   0.120   -23.679  0.000  0.000  0.000  0.000  0.193  0.193  0.201  0.200  0.197  0.984
   0.090   -23.679  0.000  0.000  0.000  0.000  0.204  0.204  0.190  0.178  0.208  0.984
   0.060   -23.679  0.000  0.000  0.000  0.000  0.207  0.207  0.187  0.172  0.211  0.984
   0.030   -23.679  0.000  0.000  0.000  0.000  0.207  0.207  0.187  0.172  0.211  0.984
   0.000   -23.679  0.000  0.000  0.000  0.000  0.195  0.195  0.199  0.195  0.199  0.984
#Band-index    5
   0.000   -21.826  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.030   -21.826  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.060   -21.826  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.090   -21.826  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.120   -21.826  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.150   -21.826  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.179   -21.826  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.209   -21.826  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.239   -21.826  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.269   -21.826  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.299   -21.826  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.329   -21.826  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.359   -21.826  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.389   -21.826  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.419   -21.826  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.449   -21.826  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.478   -21.826  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.508   -21.826  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.538   -21.826  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.568   -21.826  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.568   -21.826  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.579   -21.826  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.589   -21.826  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.600   -21.826  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.610   -21.826  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
